index,rtt_ns,server_latency_ns,addr
940,728,0,0x1e1fe6c0
941,529,0,0x1e29a400
942,601,0,0x1e336140
943,1186,0,0x1e3d1e80
944,592,0,0x1e46dbc0
945,584,0,0x1e509900
946,734,0,0x1e5a5640
947,553,0,0x1e641380
948,867,0,0x1e6dd0c0
949,10589,0,0x1e778e00
950,728,0,0x1e814b40
951,570,0,0x1e8b0880
952,874,0,0x1e94c5c0
953,544,0,0x1e9e8300
954,1002,0,0x1ea84040
955,555,0,0x1eb1fd80
956,734,0,0x1ebbbac0
957,531,0,0x1ec57800
958,592,0,0x1ecf3540
959,739,0,0x1ed8f280
960,1009,0,0x1ee2afc0
961,777,0,0x1eec6d00
962,742,0,0x1ef62a40
963,536,0,0x1effe780
964,597,0,0x1f09a4c0
965,732,0,0x1f136200
966,522,0,0x1f1d1f40
967,893,0,0x1f26dc80
968,548,0,0x1f3099c0
969,999,0,0x1f3a5700
970,596,0,0x1f441440
971,588,0,0x1f4dd180
972,2080,0,0x1f578ec0
973,618,0,0x1f614c00
974,15853,0,0x1f6b0940
975,617,0,0x1f74c680
976,740,0,0x1f7e83c0
977,776,0,0x1f884100
